student_id,subject_id,difficulty,previous_score,days_until_exam,topics_remaining,available_hours_total,priority_weight,recommended_hours
100,2,5,77,20,7,6,5.06,1.0
100,3,3,71,22,4,6,3.4345,0.65
100,4,5,55,46,6,6,4.9174,0.99
100,5,1,73,56,10,6,4.1186,0.82
100,6,1,71,32,7,6,3.3925,0.65
100,7,1,81,22,7,6,3.3345,0.66
101,0,5,80,56,5,3,4.0786,0.42
101,1,2,83,35,8,3,3.8257,0.41
101,2,5,86,33,5,3,4.083,0.43
101,3,5,64,13,6,3,5.2892,0.54
101,4,2,72,11,4,3,3.4691,0.34
101,5,2,81,17,7,3,3.8682,0.4
101,6,3,92,7,6,3,4.5886,0.48
102,0,1,62,35,4,3,2.6457,0.63
102,1,4,67,54,8,3,4.8452,1.07
102,2,5,70,50,9,3,5.5,1.26
103,0,5,55,31,6,6,5.0226,0.76
103,1,4,64,13,5,6,4.5892,0.68
103,2,2,63,20,9,6,4.74,0.68
103,3,3,57,26,3,6,3.3446,0.51
103,4,3,67,22,6,6,4.1145,0.58
103,5,3,67,38,5,6,3.6232,0.55
103,6,2,65,23,5,6,3.4348,0.5
103,7,4,68,33,4,6,3.743,0.55
103,8,2,68,57,8,6,4.0154,0.59
103,9,2,73,14,7,6,4.1543,0.62
104,0,5,69,27,4,7,4.1904,0.67
104,1,2,81,57,7,7,3.4554,0.58
104,2,2,69,7,8,7,5.2486,0.82
104,3,4,55,31,7,7,4.9226,0.8
104,4,4,71,32,4,7,3.6925,0.57
104,5,3,73,13,7,7,4.6092,0.71
104,6,2,83,21,7,7,3.7162,0.61
104,7,4,67,6,4,7,5.1267,0.85
104,8,1,73,55,8,7,3.5218,0.54
104,9,5,70,48,8,7,5.2083,0.81
105,0,2,72,13,6,8,3.9292,0.85
105,1,2,84,32,4,8,2.6325,0.54
105,2,2,81,22,6,8,3.4345,0.72
105,3,4,53,5,9,8,7.24,1.47
105,4,5,60,52,7,8,5.0923,1.08
105,5,2,74,48,5,8,3.0283,0.67
105,6,1,77,36,8,8,3.5378,0.73
105,7,3,84,18,6,8,3.8756,0.83
105,8,2,69,10,8,8,4.82,1.03
106,0,1,71,17,5,8,3.0682,1.77
106,1,2,78,17,7,8,3.9282,2.38
106,2,1,85,30,8,8,3.4333,2.09
106,3,1,79,47,6,8,2.8328,1.75
107,0,4,89,22,9,6,4.9745,1.09
107,1,1,68,7,5,6,3.9686,0.86
107,2,1,94,52,7,6,2.8123,0.61
107,3,3,95,17,6,6,3.6882,0.8
107,4,4,76,17,4,6,3.8682,0.83
107,5,2,62,5,5,6,5.06,1.11
107,6,2,89,44,5,6,2.7473,0.61
108,0,4,55,25,9,4,5.6,0.72
108,1,2,73,31,7,4,3.7626,0.44
108,2,5,57,52,9,4,5.7523,0.73
108,3,5,62,5,4,4,5.96,0.73
108,4,5,61,26,3,4,4.0646,0.52
108,5,2,88,15,7,4,3.8067,0.48
108,6,2,89,15,6,4,3.4867,0.45
109,0,5,95,20,3,5,3.5,1.49
109,1,5,70,25,5,5,4.5,1.89
109,2,1,72,48,8,5,3.5683,1.48
110,0,1,66,28,7,3,3.5371,0.98
110,1,3,70,32,5,3,3.6125,0.96
110,2,5,90,40,5,3,3.95,1.03
111,0,2,90,33,8,8,3.703,1.75
111,1,2,64,31,8,8,4.2426,1.97
111,2,4,85,18,7,8,4.5556,2.13
111,3,1,72,7,8,8,4.7886,2.21
112,0,4,85,40,5,3,3.65,0.32
112,1,4,84,40,6,3,3.97,0.33
112,2,3,82,53,4,3,2.9487,0.26
112,3,5,67,7,3,3,4.9886,0.42
112,4,5,69,25,4,3,4.22,0.37
112,5,1,82,12,9,3,4.2933,0.39
112,6,5,85,32,4,3,3.8125,0.32
112,7,5,95,33,2,3,3.003,0.26
112,8,3,72,24,5,3,3.6767,0.33
113,0,2,72,48,6,5,3.3683,2.07
113,1,4,74,20,8,5,5.02,2.84
114,0,4,62,23,8,5,5.1948,0.79
114,1,3,70,57,8,5,4.3754,0.7
114,2,3,67,19,2,5,2.9863,0.47
114,3,3,83,21,5,5,3.5162,0.57
114,4,1,70,56,6,5,2.9786,0.47
114,5,5,56,45,5,5,4.6022,0.73
114,6,4,70,56,4,5,3.5786,0.58
114,7,4,75,59,8,5,4.6695,0.72
115,0,1,84,53,6,5,2.7087,1.12
115,1,4,78,57,6,5,4.0154,1.71
115,2,3,62,50,6,5,3.96,1.7
115,3,1,95,49,2,5,1.3041,0.54
116,0,5,68,35,5,5,4.4257,0.96
116,1,2,65,58,10,5,4.6724,0.94
116,2,4,68,7,5,5,5.1686,1.08
116,3,5,60,18,9,5,6.0556,1.28
116,4,1,68,40,7,5,3.39,0.7
117,0,4,95,33,4,5,3.203,0.96
117,1,3,87,51,4,5,2.8561,0.89
117,2,1,93,45,5,5,2.2622,0.67
117,3,1,93,39,5,5,2.2964,0.7
117,4,1,77,39,6,5,2.9164,0.89
117,5,2,85,33,4,5,2.603,0.8
118,0,4,85,49,7,5,4.2041,0.58
118,1,2,73,19,10,5,4.8663,0.68
118,2,4,76,39,12,5,5.9364,0.87
118,3,4,77,46,6,5,4.0774,0.57
118,4,4,80,37,6,5,4.0703,0.61
118,5,4,68,49,6,5,4.2441,0.62
118,6,5,81,38,3,5,3.5432,0.52
118,7,3,66,19,3,5,3.3063,0.46
119,0,2,67,39,4,8,2.9164,1.42
119,1,4,62,38,10,8,5.6232,2.83
119,2,2,77,24,6,8,3.4767,1.77
119,3,4,74,26,4,8,3.7046,1.98
120,0,4,72,6,9,6,6.5267,1.33
120,1,4,63,34,6,6,4.4341,0.95
120,2,2,76,31,5,6,3.1026,0.62
120,3,2,51,26,7,6,4.2646,0.85
120,4,2,80,25,5,6,3.1,0.64
120,5,4,62,22,6,6,4.6145,0.98
120,6,2,70,37,5,6,3.1703,0.66
121,0,2,84,32,11,3,4.7325,0.54
121,1,3,78,6,7,3,5.4067,0.58
121,2,5,79,49,7,3,4.7241,0.51
121,3,3,74,36,4,3,3.1978,0.35
121,4,4,75,10,2,3,3.7,0.43
121,5,3,84,5,5,3,5.02,0.56
122,0,1,72,7,9,7,5.0886,2.59
122,1,3,79,40,5,7,3.37,1.67
122,2,2,90,19,7,7,3.6263,1.84
122,3,2,92,25,2,7,1.96,1.01
123,0,2,76,14,7,6,4.0943,1.11
123,1,3,65,42,6,6,3.9381,1.14
123,2,1,66,38,7,6,3.4432,1.01
123,3,1,72,54,9,6,3.8452,1.07
123,4,5,64,16,9,6,6.045,1.73
124,0,4,79,34,6,5,4.1141,0.97
124,1,4,78,15,5,5,4.2067,1.05
124,2,5,77,60,7,5,4.7267,1.08
124,3,2,93,5,5,5,4.44,1.04
124,4,1,79,19,7,5,3.4463,0.81
125,0,4,80,29,4,3,3.5448,0.51
125,1,2,83,24,6,3,3.3567,0.48
125,2,4,74,37,4,3,3.5903,0.53
125,3,2,87,37,3,3,2.2303,0.32
125,4,3,83,50,6,3,3.54,0.49
125,5,5,67,48,5,3,4.3683,0.64
126,0,2,84,33,9,3,4.123,0.51
126,1,1,95,30,9,3,3.5333,0.43
126,2,5,84,37,9,3,5.2903,0.68
126,3,3,72,40,4,3,3.21,0.41
126,4,3,76,38,4,3,3.1432,0.4
126,5,2,80,19,9,3,4.4263,0.59
127,0,5,59,8,4,6,5.27,3.24
127,1,3,69,40,7,6,4.17,2.54
128,0,4,82,53,4,3,3.3487,0.89
128,1,3,95,6,6,3,4.7667,1.29
128,2,3,84,55,5,3,3.2018,0.84
129,0,4,94,10,5,3,4.22,0.66
129,1,1,67,29,5,3,2.9048,0.44
129,2,2,92,40,8,3,3.61,0.57
129,3,2,88,18,3,3,2.4956,0.37
129,4,5,74,48,2,3,3.3283,0.48
129,5,3,59,42,3,3,3.1581,0.47
130,0,1,85,60,9,4,3.5667,1.07
130,1,2,93,54,3,4,2.0252,0.6
130,2,3,76,45,5,4,3.4022,1.05
130,3,3,78,12,7,4,4.5733,1.3
131,0,5,85,45,5,7,4.0222,1.74
131,1,5,91,56,2,7,2.9586,1.28
131,2,3,79,37,4,7,3.0903,1.32
131,3,5,80,33,3,7,3.603,1.61
131,4,1,91,27,6,7,2.7504,1.14
132,0,5,63,28,5,6,4.5971,2.87
132,1,4,77,30,9,6,5.0933,3.31
133,0,4,91,10,5,4,4.28,0.82
133,1,2,95,5,6,4,4.7,0.89
133,2,5,95,56,5,4,3.7786,0.72
133,3,5,65,38,6,4,4.7632,0.92
133,4,2,80,49,7,4,3.5041,0.65
134,0,3,80,31,4,8,3.1226,0.85
134,1,4,95,12,2,8,3.1333,0.85
134,2,3,87,33,3,8,2.663,0.73
134,3,4,88,6,6,8,5.3067,1.44
134,4,5,95,57,3,8,3.1754,0.9
134,5,4,81,37,2,8,2.8503,0.77
134,6,2,91,30,3,8,2.2133,0.61
134,7,1,89,39,7,8,2.9764,0.87
134,8,4,94,23,2,8,2.7548,0.78
135,0,1,85,25,5,6,2.6,0.62
135,1,5,66,36,6,6,4.7578,1.14
135,2,1,68,15,9,6,4.4067,1.05
135,3,3,83,11,6,6,4.2491,1.01
135,4,2,87,57,2,6,1.8354,0.42
135,5,2,71,24,3,6,2.6967,0.67
135,6,4,81,10,6,6,4.78,1.18
136,0,1,69,12,4,6,3.0533,0.7
136,1,2,91,44,7,6,3.3073,0.74
136,2,2,94,53,4,6,2.3087,0.52
136,3,5,71,48,6,6,4.5883,1.07
136,4,5,94,23,7,6,4.6548,1.02
136,5,1,89,24,7,6,3.1367,0.74
136,6,3,94,8,9,6,5.27,1.23
137,0,3,89,40,3,3,2.57,0.43
137,1,3,89,13,8,3,4.5892,0.8
137,2,4,76,41,4,3,3.5239,0.62
137,3,2,87,47,6,3,3.0728,0.52
137,4,5,79,51,3,3,3.5161,0.62
138,0,2,81,13,5,6,3.4492,0.85
138,1,5,94,52,4,6,3.5123,0.84
138,2,3,69,17,7,6,4.5082,1.1
138,3,1,70,53,5,6,2.6887,0.64
138,4,1,63,56,3,6,2.2186,0.52
138,5,2,73,55,6,6,3.3218,0.77
138,6,3,70,38,3,6,2.9632,0.71
138,7,3,75,47,2,6,2.5128,0.6
139,0,4,85,37,7,7,4.2703,3.14
139,1,5,85,17,7,7,4.9882,3.6
140,0,1,67,58,5,5,2.7324,0.37
140,1,5,82,36,4,5,3.8378,0.53
140,2,4,61,51,6,5,4.3761,0.57
140,3,3,89,7,2,5,3.4486,0.48
140,4,3,64,14,5,5,4.1343,0.58
140,5,2,63,13,8,5,4.7092,0.61
140,6,5,93,23,4,5,3.7748,0.53
140,7,5,86,30,4,5,3.8133,0.53
140,8,2,79,57,4,5,2.5954,0.33
140,9,2,88,9,6,5,3.9511,0.54
141,0,4,63,53,3,6,3.4287,1.17
141,1,3,85,14,6,6,4.0143,1.38
141,2,4,80,21,7,6,4.5762,1.53
141,3,1,75,56,6,6,2.8786,0.97
141,4,1,83,59,5,6,2.4095,0.87
142,0,5,75,60,10,8,5.6667,1.15
142,1,4,69,47,5,8,3.9328,0.8
142,2,1,55,52,9,8,4.1923,0.81
142,3,1,76,10,6,8,3.68,0.73
142,4,4,85,22,4,8,3.5545,0.7
142,5,5,77,30,8,8,5.1933,1.0
142,6,3,65,26,10,8,5.2846,1.07
142,7,5,75,46,8,8,5.1174,0.99
142,8,4,78,17,5,8,4.1282,0.82
143,0,2,95,5,4,6,4.1,3.65
143,1,2,88,10,2,6,2.64,2.41
144,0,5,80,9,8,3,5.9111,0.69
144,1,5,80,48,7,3,4.7083,0.51
144,2,1,55,15,11,3,5.2667,0.61
144,3,5,94,57,7,3,4.3954,0.5
144,4,1,70,24,7,3,3.5167,0.41
144,5,1,72,36,6,3,3.0378,0.35
145,0,3,68,46,7,3,4.1574,1.83
145,1,3,95,37,4,3,2.7703,1.15
146,0,3,82,30,5,4,3.3933,0.49
146,1,1,58,23,7,4,3.7748,0.57
146,2,1,65,27,7,4,3.5704,0.52
146,3,5,77,51,11,4,5.9561,0.86
146,4,2,86,59,8,4,3.6495,0.57
146,5,2,64,9,12,4,6.2311,0.9
147,0,1,63,30,10,6,4.4733,1.62
147,1,2,85,60,7,6,3.3667,1.18
147,2,3,75,57,9,6,4.5754,1.59
147,3,1,70,35,9,6,3.9857,1.51
148,0,1,66,27,9,6,4.1504,2.98
148,1,1,93,16,9,6,3.865,2.79
149,0,2,77,35,8,8,3.9457,1.15
149,1,3,63,11,8,8,5.2491,1.58
149,2,3,70,55,6,8,3.7818,1.04
149,3,1,68,10,7,8,4.14,1.2
149,4,3,67,60,6,8,3.8267,1.07
149,5,1,80,42,5,8,2.5381,0.75
149,6,1,84,8,8,8,4.37,1.29
150,0,1,83,50,6,5,2.74,0.58
150,1,1,87,33,7,5,3.063,0.65
150,2,5,80,19,9,5,5.6263,1.26
150,3,3,73,47,6,5,3.7528,0.82
150,4,3,90,36,4,5,2.8778,0.65
150,5,3,60,31,7,5,4.4226,1.01
151,0,4,78,29,6,8,4.1848,1.16
151,1,4,81,40,6,8,4.03,1.13
151,2,5,45,43,6,8,5.1326,1.42
151,3,1,82,35,7,8,3.1457,0.84
151,4,4,70,27,7,8,4.6704,1.23
151,5,4,85,41,4,8,3.3439,0.91
151,6,4,85,26,10,8,5.2846,1.45
152,0,3,65,51,6,5,3.8961,0.8
152,1,5,81,8,9,5,6.33,1.29
152,2,1,71,49,6,5,2.9841,0.61
152,3,5,85,49,6,5,4.3041,0.89
152,4,5,76,11,11,5,6.6891,1.33
153,0,5,80,32,2,6,3.3125,0.96
153,1,5,78,36,8,6,5.1178,1.45
153,2,5,91,53,2,6,2.9687,0.86
153,3,4,88,11,3,6,3.6491,1.01
153,4,2,75,31,3,6,2.5226,0.7
153,5,2,67,8,3,6,3.61,1.07
154,0,3,80,21,4,3,3.2762,0.43
154,1,1,79,29,4,3,2.3648,0.32
154,2,2,80,36,6,3,3.2778,0.46
154,3,5,77,10,8,3,5.86,0.79
154,4,1,88,15,5,3,2.8067,0.38
154,5,2,60,7,5,3,4.5286,0.61
155,0,1,90,53,8,3,3.1887,0.72
155,1,1,80,30,5,3,2.6333,0.6
155,2,4,92,55,5,3,3.4418,0.78
155,3,3,89,37,8,3,4.0903,0.89
156,0,1,77,10,7,3,3.96,0.6
156,1,1,91,52,8,3,3.1723,0.48
156,2,4,71,39,7,3,4.5364,0.71
156,3,3,69,50,6,3,3.82,0.57
156,4,3,64,10,3,3,3.82,0.62
157,0,2,86,47,2,8,1.8928,1.6
157,1,5,91,30,7,8,4.6133,3.77
157,2,2,80,50,5,8,2.9,2.46
158,0,3,79,7,6,5,4.8486,0.76
158,1,3,68,50,7,5,4.14,0.61
158,2,3,80,32,7,5,4.0125,0.61
158,3,2,89,28,2,5,1.9771,0.29
158,4,5,85,58,6,5,4.2724,0.62
158,5,1,71,53,4,5,2.3687,0.37
158,6,5,82,22,4,5,4.0145,0.61
158,7,5,71,59,4,5,3.9495,0.6
158,8,4,88,39,6,5,3.8964,0.61
159,0,2,89,24,8,6,3.8367,0.8
159,1,1,89,12,6,6,3.2533,0.71
159,2,4,78,37,7,6,4.4103,0.96
159,3,2,91,52,8,6,3.5723,0.81
159,4,1,88,57,7,6,2.9154,0.62
159,5,5,67,51,10,6,5.8561,1.25
159,6,2,73,44,7,6,3.6673,0.81
160,0,5,69,19,6,3,4.9463,0.54
160,1,1,62,15,5,3,3.3267,0.35
160,2,5,72,24,5,3,4.4767,0.47
160,3,4,82,58,6,3,3.9324,0.39
160,4,2,54,12,7,3,4.6533,0.47
160,5,3,57,23,5,3,3.9948,0.42
160,6,1,88,11,6,3,3.3491,0.36
161,0,5,79,10,3,8,4.32,1.53
161,1,5,90,56,5,8,3.8786,1.4
161,2,1,72,45,7,8,3.2822,1.2
161,3,5,83,58,5,8,4.0124,1.38
161,4,2,73,52,8,8,3.9323,1.33
161,5,1,64,38,7,8,3.4832,1.17
162,0,2,84,41,3,8,2.2639,1.19
162,1,2,68,54,8,8,4.0252,2.23
162,2,5,73,29,7,8,4.9848,2.86
162,3,1,90,16,7,8,3.325,1.82
163,0,5,80,43,2,3,3.2326,0.31
163,1,4,79,40,7,3,4.37,0.42
163,2,5,61,59,2,3,3.5495,0.34
163,3,2,81,18,8,3,4.1356,0.39
163,4,1,92,43,4,3,1.9926,0.19
163,5,5,90,16,3,3,3.725,0.35
163,6,4,93,55,2,3,2.5218,0.24
163,7,3,95,11,8,3,4.6091,0.45
163,8,1,92,54,7,3,2.8452,0.29
164,0,2,67,55,7,6,3.7418,1.59
164,1,1,80,39,7,6,3.1564,1.35
164,2,2,79,19,3,6,2.6463,1.19
164,3,3,66,22,7,6,4.4345,1.87
165,0,1,76,49,10,8,4.0841,1.51
165,1,3,80,39,7,8,3.9564,1.54
165,2,5,73,39,7,8,4.8964,1.94
165,3,4,83,48,7,8,4.2483,1.68
165,4,2,51,45,6,8,3.8022,1.41
166,0,1,79,27,3,3,2.0904,0.75
166,1,2,82,43,2,3,1.9926,0.79
166,2,3,85,39,7,3,3.8564,1.49
167,0,3,66,24,2,8,2.8967,0.81
167,1,2,83,32,5,8,2.9525,0.85
167,2,3,77,58,8,8,4.2324,1.18
167,3,4,80,34,5,8,3.7941,1.08
167,4,4,64,22,7,8,4.8745,1.47
167,5,5,76,48,2,8,3.2883,0.96
167,6,1,62,51,6,8,3.1561,0.93
167,7,1,74,57,5,8,2.5954,0.75
168,0,3,83,53,9,5,4.4287,2.71
168,1,5,72,44,2,5,3.3873,2.21
169,0,4,66,42,5,3,4.0181,0.31
169,1,3,86,26,7,3,3.9646,0.32
169,2,1,55,58,8,3,3.8724,0.3
169,3,5,82,42,5,3,4.0981,0.34
169,4,3,63,32,7,3,4.3525,0.34
169,5,1,72,48,11,3,4.4683,0.35
169,6,4,64,17,7,3,5.0082,0.42
169,7,2,68,26,8,3,4.2246,0.34
169,8,2,69,19,4,3,3.1463,0.26
170,0,2,82,44,8,3,3.7873,0.74
170,1,1,77,45,4,3,2.2822,0.44
170,2,2,86,36,2,3,1.9578,0.37
170,3,5,80,32,5,3,4.2125,0.82
170,4,3,73,32,5,3,3.5525,0.7
171,0,3,83,53,5,4,3.2287,1.21
171,1,5,87,13,2,4,3.6292,1.37
171,2,4,76,34,4,4,3.5741,1.32
172,0,5,66,27,9,6,5.7504,0.96
172,1,3,82,26,5,6,3.4446,0.57
172,2,4,68,19,7,6,4.8663,0.81
172,3,3,50,7,5,6,5.1286,0.85
172,4,3,59,42,9,6,4.9581,0.89
172,5,1,61,38,5,6,2.9432,0.49
172,6,2,68,9,7,6,4.6511,0.76
172,7,3,73,54,4,6,3.1252,0.56
173,0,4,79,29,6,6,4.1648,0.65
173,1,2,74,38,6,6,3.3832,0.53
173,2,4,83,41,9,6,4.8839,0.74
173,3,1,52,43,11,6,4.8926,0.74
173,4,2,95,45,6,6,2.9222,0.45
173,5,5,71,26,13,6,6.8646,1.11
173,6,2,64,49,5,6,3.2241,0.53
173,7,5,74,24,2,6,3.5367,0.56
173,8,1,62,37,8,6,3.8303,0.64
174,0,1,67,32,6,6,3.1725,0.83
174,1,3,68,45,6,6,3.8622,0.95
174,2,4,82,39,7,6,4.3164,1.08
174,3,3,81,47,7,6,3.8928,0.98
174,4,2,84,6,6,6,4.5867,1.14
174,5,1,55,49,8,6,3.9041,0.95
175,0,1,56,34,9,8,4.2741,1.06
175,1,1,79,30,6,8,2.9533,0.72
175,2,3,93,51,5,8,3.0361,0.78
175,3,3,70,36,7,8,4.1778,1.05
175,4,5,79,25,3,8,3.72,0.95
175,5,2,95,27,5,8,2.7704,0.7
175,6,1,92,35,2,8,1.4457,0.34
175,7,1,78,37,2,8,1.7103,0.41
175,8,5,77,30,4,8,3.9933,0.94
175,9,4,85,52,8,8,4.4923,1.09
176,0,5,84,58,8,8,4.8924,0.95
176,1,3,72,7,8,8,5.5886,1.1
176,2,2,82,59,9,8,4.0295,0.76
176,3,4,80,29,7,8,4.4448,0.83
176,4,5,87,39,6,8,4.3164,0.79
176,5,4,84,38,5,8,3.6832,0.71
176,6,3,78,19,9,8,4.8663,0.94
176,7,1,62,37,11,8,4.7303,0.91
176,8,5,82,10,9,8,6.06,1.19
177,0,5,66,37,7,7,5.0503,1.55
177,1,4,73,12,5,7,4.4733,1.33
177,2,4,77,6,7,7,5.8267,1.81
177,3,4,73,18,7,7,4.7956,1.5
177,4,2,79,9,3,7,3.2311,0.92
178,0,5,73,48,8,4,5.1483,0.72
178,1,4,71,51,6,4,4.1761,0.62
178,2,5,81,18,7,4,5.0356,0.75
178,3,4,70,30,7,4,4.6333,0.67
178,4,3,66,51,8,4,4.4761,0.67
178,5,1,75,10,8,4,4.3,0.64
179,0,2,70,35,7,5,3.7857,2.61
179,1,1,73,23,7,5,3.4748,2.41
180,0,3,80,29,3,6,2.8448,2.3
180,1,3,68,22,8,6,4.6945,3.61
181,0,1,71,20,6,4,3.28,0.34
181,1,4,82,60,4,4,3.3267,0.35
181,2,5,87,40,7,4,4.61,0.49
181,3,3,95,54,8,4,3.8852,0.42
181,4,2,65,6,6,4,4.9667,0.51
181,5,4,64,5,2,4,4.92,0.49
181,6,4,72,23,6,4,4.3948,0.47
181,7,4,88,10,6,4,4.64,0.47
181,8,5,67,32,5,4,4.4725,0.48
182,0,5,78,10,6,4,5.24,0.76
182,1,1,63,41,8,4,3.7839,0.55
182,2,3,58,31,5,4,3.8626,0.54
182,3,4,86,5,7,4,5.98,0.86
182,4,4,64,50,8,4,4.92,0.72
182,5,4,73,55,5,4,3.8218,0.54
183,0,1,91,39,3,8,1.7364,0.35
183,1,5,80,40,8,8,5.05,1.02
183,2,3,60,45,7,8,4.3222,0.83
183,3,5,79,47,3,8,3.5328,0.67
183,4,3,50,13,7,8,5.0692,0.99
183,5,4,70,7,5,8,5.1286,0.97
183,6,1,93,35,6,8,2.6257,0.5
183,7,4,72,33,8,8,4.863,0.93
183,8,5,62,28,4,8,4.3171,0.83
183,9,3,80,32,6,8,3.7125,0.74
184,0,5,83,53,4,5,3.7287,0.54
184,1,5,76,18,4,5,4.2356,0.59
184,2,3,72,37,5,5,3.5303,0.48
184,3,4,65,25,4,5,3.9,0.57
184,4,5,73,39,6,5,4.5964,0.67
184,5,5,86,15,6,5,4.7467,0.68
184,6,2,78,26,2,5,2.2246,0.32
184,7,2,95,59,3,5,1.9695,0.26
184,8,5,86,42,2,5,3.1181,0.44
184,9,4,95,31,6,5,3.8226,0.55
185,0,4,72,58,6,5,4.1324,1.64
185,1,3,74,12,7,5,4.6533,1.83
185,2,2,67,55,9,5,4.3418,1.64
186,0,4,63,28,9,6,5.3971,1.27
186,1,2,62,50,7,6,3.86,0.97
186,2,3,70,50,6,6,3.8,0.9
186,3,2,71,54,3,6,2.4652,0.6
186,4,3,64,38,10,6,5.1832,1.21
186,5,3,81,26,7,6,4.0646,1.01
187,0,3,50,25,7,8,4.7,0.9
187,1,4,55,43,8,8,5.1326,0.94
187,2,3,64,53,7,8,4.2087,0.82
187,3,4,75,19,9,8,5.3263,1.01
187,4,1,57,23,10,8,4.6948,0.9
187,5,2,85,35,7,8,3.4857,0.68
187,6,5,63,29,9,8,5.7848,1.14
187,7,1,77,54,8,8,3.4452,0.63
187,8,5,72,23,7,8,5.0948,0.97
188,0,2,90,40,2,4,1.85,0.58
188,1,5,79,22,5,4,4.3745,1.38
188,2,5,64,12,8,4,5.9533,2.0
189,0,1,72,26,8,4,3.7446,1.46
189,1,2,73,51,6,4,3.3361,1.28
189,2,3,87,27,4,4,3.0304,1.18
190,0,2,73,44,5,3,3.0673,0.52
190,1,3,80,46,6,3,3.6174,0.63
190,2,3,81,25,3,3,2.88,0.53
190,3,5,75,40,4,3,3.95,0.72
190,4,4,95,39,5,3,3.4564,0.6
191,0,5,79,13,6,3,4.9892,1.31
191,1,3,86,49,7,3,3.7841,0.96
191,2,1,64,14,4,3,3.0343,0.79
192,0,1,72,16,3,3,2.485,0.26
192,1,3,71,28,5,3,3.6371,0.37
192,2,5,77,20,6,3,4.76,0.47
192,3,3,86,49,7,3,3.7841,0.39
192,4,1,70,46,2,3,1.8174,0.17
192,5,2,92,60,7,3,3.2267,0.34
192,6,3,93,39,9,3,4.2964,0.45
192,7,1,68,15,3,3,2.6067,0.25
192,8,3,69,59,5,3,3.4895,0.33
193,0,5,79,16,8,7,5.445,3.03
193,1,1,95,14,6,7,3.0143,1.74
193,2,2,88,24,9,7,4.1567,2.24
194,0,4,86,59,9,8,4.7495,0.94
194,1,3,67,23,11,8,5.5948,1.11
194,2,5,90,34,9,8,5.1941,1.06
194,3,1,79,34,4,8,2.3141,0.43
194,4,2,55,32,7,8,4.1125,0.78
194,5,3,47,50,9,8,5.16,1.06
194,6,1,67,55,7,8,3.3418,0.64
194,7,2,77,8,7,8,4.61,0.95
194,8,5,66,20,9,8,5.88,1.2
195,0,4,71,52,4,4,3.5723,0.54
195,1,4,81,39,5,4,3.7364,0.57
195,2,1,71,28,6,4,3.1371,0.5
195,3,2,71,41,6,4,3.4239,0.53
195,4,5,91,6,10,4,6.8467,1.08
195,5,3,72,36,8,4,4.4378,0.68
196,0,3,65,12,8,5,5.1333,0.71
196,1,5,78,37,6,5,4.5103,0.6
196,2,4,82,44,6,5,3.9873,0.56
196,3,3,95,13,9,5,4.7692,0.68
196,4,5,75,20,6,5,4.8,0.66
196,5,2,91,16,7,5,3.705,0.51
196,6,4,82,36,6,5,4.0378,0.53
196,7,2,90,46,3,5,2.1174,0.3
196,8,5,82,26,4,5,3.9446,0.56
197,0,1,76,33,5,5,2.683,0.43
197,1,3,56,5,7,5,6.18,0.95
197,2,5,79,9,9,5,6.2311,0.97
197,3,4,92,52,8,5,4.3523,0.69
197,4,1,84,7,7,5,4.2486,0.67
197,5,5,73,55,5,5,4.2218,0.66
197,6,3,79,11,5,5,4.0291,0.61
198,0,2,79,5,5,4,4.72,1.13
198,1,4,56,57,7,4,4.7554,1.22
198,2,3,95,39,4,4,2.7564,0.68
198,3,5,88,52,5,4,3.9323,0.98
199,0,2,90,30,2,8,1.9333,1.08
199,1,4,84,5,7,8,6.02,3.2
199,2,4,93,48,4,8,3.1483,1.67
199,3,5,86,41,3,8,3.4239,1.97
200,0,2,80,33,7,3,3.603,0.42
200,1,2,70,20,6,3,3.7,0.47
200,2,3,85,22,8,3,4.3545,0.55
200,3,3,79,34,6,3,3.7141,0.45
200,4,2,69,16,7,3,4.145,0.5
200,5,5,68,56,7,3,4.9186,0.63
201,0,5,59,9,9,3,6.6311,0.57
201,1,1,77,10,11,3,5.16,0.47
201,2,1,59,7,2,3,3.2486,0.28
201,3,5,82,44,9,3,5.2873,0.48
201,4,1,60,13,5,3,3.4692,0.32
201,5,3,82,9,9,3,5.3711,0.48
201,6,5,78,50,7,3,4.74,0.42
202,0,2,85,34,5,4,2.8941,0.65
202,1,3,75,32,6,4,3.8125,0.92
202,2,3,78,9,6,4,4.5511,1.07
202,3,3,90,41,5,4,3.1439,0.75
202,4,2,80,21,4,4,2.8762,0.64
203,0,2,71,55,8,3,3.9618,0.31
203,1,2,82,43,4,3,2.5926,0.2
203,2,4,71,21,9,3,5.3562,0.44
203,3,1,84,11,5,3,3.1291,0.25
203,4,1,74,12,4,3,2.9533,0.23
203,5,1,85,29,8,3,3.4448,0.28
203,6,2,72,41,6,3,3.4039,0.27
203,7,5,87,13,6,3,4.8292,0.4
203,8,1,89,48,7,3,2.9283,0.24
203,9,3,64,16,7,3,4.645,0.36
204,0,2,95,39,7,3,3.2564,0.47
204,1,5,80,33,8,3,5.103,0.68
204,2,5,64,5,8,3,7.12,1.02
204,3,5,90,35,6,3,4.2857,0.6
204,4,1,95,59,4,3,1.8695,0.26
205,0,3,89,19,6,4,3.7463,0.6
205,1,5,83,48,6,4,4.3483,0.65
205,2,2,90,8,6,4,4.05,0.64
205,3,3,84,33,5,4,3.323,0.51
